ASIN,String,Rating,Frequency,Marketplace
TLCGDF88NEBZGH7H,recommended,1,2,FLIPKART
TLCGDF88NEBZGH7H,don’t,1,1,FLIPKART
TLCGDF88NEBZGH7H,don’t buy,1,1,FLIPKART
TLCGDF88NEBZGH7H,buy,1,2,FLIPKART
TLCGDF88NEBZGH7H,excellent,5,4,FLIPKART
TLCGDF88NEBZGH7H,good,5,3,FLIPKART
TLCGDF88NEBZGH7H,good 👍,5,1,FLIPKART
TLCGDF88NEBZGH7H,👍,5,3,FLIPKART
TLCGDF88NEBZGH7H,👍 👍,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,great,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,great product,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,product,5,3,FLIPKART
TLCG4S4ZWBQAZNGA,nice,5,4,FLIPKART
TLCG4S4ZWBQAZNGA,perfect,5,2,FLIPKART
TLCG4S4ZWBQAZNGA,perfect product!,5,2,FLIPKART
TLCG4S4ZWBQAZNGA,product!,5,4,FLIPKART
TLCG4S4ZWBQAZNGA,good,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,good product,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,product quality,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,quality,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,quality also,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,also,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,also original,5,1,FLIPKART
TLCG4S4ZWBQAZNGA,original,5,2,FLIPKART
TLCG4S4ZWBQAZNGA,wonderful,5,2,FLIPKART
TLCG4S4ZWBQAZNGA,super,5,2,FLIPKART
TLCG4S4ZWBQAZNGA,job,3,2,FLIPKART
TLCG4S4ZWBQAZNGA,good,3,1,FLIPKART
TLCG4S4ZWBQAZNGA,good product,3,1,FLIPKART
TLCG4S4ZWBQAZNGA,product,3,2,FLIPKART
TLCG4S4ZWBQAZNGA,okay,3,2,FLIPKART
TLCG4S4ZWBQAZNGA,like,3,2,FLIPKART
TLCG4S4ZWBQAZNGA,worth,4,1,FLIPKART
TLCG4S4ZWBQAZNGA,worth money,4,1,FLIPKART
TLCG4S4ZWBQAZNGA,money,4,2,FLIPKART
TLCG4S4ZWBQAZNGA,good,4,6,FLIPKART
TLCG4S4ZWBQAZNGA,wonderful,4,2,FLIPKART
TLCG4S4ZWBQAZNGA,nice,4,1,FLIPKART
TLCG4S4ZWBQAZNGA,nice product,4,1,FLIPKART
TLCG4S4ZWBQAZNGA,product,4,2,FLIPKART
TLCG4S4ZWBQAZNGA,meet,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,meet expectation,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,expectation,1,2,FLIPKART
TLCG4S4ZWBQAZNGA,bad,1,3,FLIPKART
TLCG4S4ZWBQAZNGA,bad product,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,product,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,product ☹️,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,☹️,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,☹️ seller,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,seller,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,seller also,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,also,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,also bad,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,bad bad,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,bad packing,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,packing,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,packing 😡,1,1,FLIPKART
TLCG4S4ZWBQAZNGA,😡,1,2,FLIPKART
TLCFSDFBHCMAAD4M,mind-blowing,5,1,FLIPKART
TLCFSDFBHCMAAD4M,mind-blowing purchase,5,1,FLIPKART
TLCFSDFBHCMAAD4M,purchase,5,2,FLIPKART
TLCFSDFBHCMAAD4M,good,5,2,FLIPKART
TLCG4QCM274ZHAFJ,super!,5,2,FLIPKART
TLCG4QCM274ZHAFJ,nice,5,2,FLIPKART
TLCFRQBWCDTBKK54,wonderful,5,4,FLIPKART
TLCFRQBWCDTBKK54,nice,5,3,FLIPKART
TLCFRQBWCDTBKK54,nice prodact,5,1,FLIPKART
TLCFRQBWCDTBKK54,prodact,5,2,FLIPKART
TLCFRQBWCDTBKK54,excellent,5,2,FLIPKART
TLCFRQBWCDTBKK54,simply,5,1,FLIPKART
TLCFRQBWCDTBKK54,simply awesome,5,1,FLIPKART
TLCFRQBWCDTBKK54,awesome,5,2,FLIPKART
TLCFRQBWCDTBKK54,cool,5,2,FLIPKART
TLCFRQBWCDTBKK54,best,5,2,FLIPKART
TLCFRQBWCDTBKK54,best market!,5,1,FLIPKART
TLCFRQBWCDTBKK54,market!,5,2,FLIPKART
TLCFRQBWCDTBKK54,superb,5,2,FLIPKART
TLCFRQBWCDTBKK54,highly,5,1,FLIPKART
TLCFRQBWCDTBKK54,highly recommended,5,1,FLIPKART
TLCFRQBWCDTBKK54,recommended,5,2,FLIPKART
TLCFRQBWCDTBKK54,best cooling,5,1,FLIPKART
TLCFRQBWCDTBKK54,cooling,5,1,FLIPKART
TLCFRQBWCDTBKK54,cooling body,5,1,FLIPKART
TLCFRQBWCDTBKK54,body,5,1,FLIPKART
TLCFRQBWCDTBKK54,body powder,5,1,FLIPKART
TLCFRQBWCDTBKK54,powder,5,1,FLIPKART
TLCFRQBWCDTBKK54,powder ever.,5,1,FLIPKART
TLCFRQBWCDTBKK54,ever.,5,2,FLIPKART
TLCFRQBWCDTBKK54,like,5,1,FLIPKART
TLCFRQBWCDTBKK54,like product.,5,1,FLIPKART
TLCFRQBWCDTBKK54,product.,5,1,FLIPKART
TLCFRQBWCDTBKK54,product. thanks,5,1,FLIPKART
TLCFRQBWCDTBKK54,thanks,5,1,FLIPKART
TLCFRQBWCDTBKK54,thanks timely,5,1,FLIPKART
TLCFRQBWCDTBKK54,timely,5,1,FLIPKART
TLCFRQBWCDTBKK54,timely delivery.,5,1,FLIPKART
TLCFRQBWCDTBKK54,delivery.,5,2,FLIPKART
TLCFRQBWCDTBKK54,job,3,2,FLIPKART
TLCFRQBWCDTBKK54,ok,3,2,FLIPKART
TLCFRQBWCDTBKK54,okay,3,2,FLIPKART
TLCFRQBWCDTBKK54,nice,3,6,FLIPKART
TLCFRQBWCDTBKK54,fair,3,2,FLIPKART
TLCFRQBWCDTBKK54,supar,3,1,FLIPKART
TLCFRQBWCDTBKK54,supar cool,3,1,FLIPKART
TLCFRQBWCDTBKK54,cool,3,2,FLIPKART
TLCGB9W2HFHZRE8H,fair,3,2,FLIPKART
TLCGB9W2HFHZRE8H,good,3,1,FLIPKART
TLCGB9W2HFHZRE8H,good item,3,1,FLIPKART
TLCGB9W2HFHZRE8H,item,3,1,FLIPKART
TLCGB9W2HFHZRE8H,item 💓,3,1,FLIPKART
TLCGB9W2HFHZRE8H,💓,3,1,FLIPKART
TLCGB9W2HFHZRE8H,💓 love,3,1,FLIPKART
TLCGB9W2HFHZRE8H,love,3,2,FLIPKART
TLCF4D7765BAQBFF,excellent,5,2,FLIPKART
TLCF4D7765BAQBFF,good,5,2,FLIPKART
TLCF4D7765BAQBFF,mind-blowing,5,1,FLIPKART
TLCF4D7765BAQBFF,mind-blowing purchase,5,1,FLIPKART
TLCF4D7765BAQBFF,purchase,5,2,FLIPKART
TLCF4D7765BAQBFF,tq,5,2,FLIPKART
TLCF4D7765BAQBFF,okay,3,2,FLIPKART
TLCF4D7765BAQBFF,product,3,1,FLIPKART
TLCF4D7765BAQBFF,product nice,3,1,FLIPKART
TLCF4D7765BAQBFF,nice,3,1,FLIPKART
TLCF4D7765BAQBFF,nice 👍,3,1,FLIPKART
TLCF4D7765BAQBFF,👍,3,1,FLIPKART
TLCF4D7765BAQBFF,👍 poor,3,1,FLIPKART
TLCF4D7765BAQBFF,poor,3,1,FLIPKART
TLCF4D7765BAQBFF,poor packaging,3,1,FLIPKART
TLCF4D7765BAQBFF,packaging,3,2,FLIPKART
TLCF4D7765BAQBFF,worthless,1,2,FLIPKART
TLCF4D7765BAQBFF,ok,1,2,FLIPKART
TLCFTZCKXJDFVWQP,good,4,6,FLIPKART
TLCFTZCKXJDFVWQP,nice,4,1,FLIPKART
TLCFTZCKXJDFVWQP,nice product,4,1,FLIPKART
TLCFTZCKXJDFVWQP,product,4,2,FLIPKART
TLCFTZCKXJDFVWQP,worth,4,1,FLIPKART
TLCFTZCKXJDFVWQP,worth money,4,1,FLIPKART
TLCFTZCKXJDFVWQP,money,4,2,FLIPKART
TLCFTZCKXJDFVWQP,decent,4,1,FLIPKART
TLCFTZCKXJDFVWQP,decent per,4,1,FLIPKART
TLCFTZCKXJDFVWQP,per,4,1,FLIPKART
TLCFTZCKXJDFVWQP,per price,4,1,FLIPKART
TLCFTZCKXJDFVWQP,price,4,2,FLIPKART
TLCFTZCKXJDFVWQP,classy,5,2,FLIPKART
TLCFTZCKXJDFVWQP,classy product,5,2,FLIPKART
TLCFTZCKXJDFVWQP,product,5,7,FLIPKART
TLCFTZCKXJDFVWQP,good,5,4,FLIPKART
TLCFTZCKXJDFVWQP,good product,5,2,FLIPKART
TLCFTZCKXJDFVWQP,terrific,5,4,FLIPKART
TLCFTZCKXJDFVWQP,awesome,5,4,FLIPKART
TLCFTZCKXJDFVWQP,nice.....,5,1,FLIPKART
TLCFTZCKXJDFVWQP,nice..... v,5,1,FLIPKART
TLCFTZCKXJDFVWQP,v,5,1,FLIPKART
TLCFTZCKXJDFVWQP,v nice,5,1,FLIPKART
TLCFTZCKXJDFVWQP,nice,5,3,FLIPKART
TLCFTZCKXJDFVWQP,nice .,5,1,FLIPKART
TLCFTZCKXJDFVWQP,.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,. like,5,1,FLIPKART
TLCFTZCKXJDFVWQP,like,5,3,FLIPKART
TLCFTZCKXJDFVWQP,like it.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,it.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,it. 🎯💐💐💐💯✌,5,1,FLIPKART
TLCFTZCKXJDFVWQP,🎯💐💐💐💯✌,5,2,FLIPKART
TLCFTZCKXJDFVWQP,price,5,1,FLIPKART
TLCFTZCKXJDFVWQP,price can't,5,1,FLIPKART
TLCFTZCKXJDFVWQP,can't,5,1,FLIPKART
TLCFTZCKXJDFVWQP,can't affordable.but,5,1,FLIPKART
TLCFTZCKXJDFVWQP,affordable.but,5,1,FLIPKART
TLCFTZCKXJDFVWQP,affordable.but good,5,1,FLIPKART
TLCFTZCKXJDFVWQP,product season,5,1,FLIPKART
TLCFTZCKXJDFVWQP,season,5,1,FLIPKART
TLCFTZCKXJDFVWQP,season like,5,1,FLIPKART
TLCFTZCKXJDFVWQP,like summer.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,summer.,5,2,FLIPKART
TLCFTZCKXJDFVWQP,miracle,5,1,FLIPKART
TLCFTZCKXJDFVWQP,miracle prickly,5,1,FLIPKART
TLCFTZCKXJDFVWQP,prickly,5,1,FLIPKART
TLCFTZCKXJDFVWQP,prickly heat.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,heat.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,heat. like,5,1,FLIPKART
TLCFTZCKXJDFVWQP,like aboon,5,1,FLIPKART
TLCFTZCKXJDFVWQP,aboon,5,1,FLIPKART
TLCFTZCKXJDFVWQP,aboon me.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,me.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,me. heat,5,1,FLIPKART
TLCFTZCKXJDFVWQP,heat,5,1,FLIPKART
TLCFTZCKXJDFVWQP,heat rash,5,1,FLIPKART
TLCFTZCKXJDFVWQP,rash,5,1,FLIPKART
TLCFTZCKXJDFVWQP,rash gone,5,1,FLIPKART
TLCFTZCKXJDFVWQP,gone,5,1,FLIPKART
TLCFTZCKXJDFVWQP,gone threevapplication.,5,1,FLIPKART
TLCFTZCKXJDFVWQP,threevapplication.,5,2,FLIPKART
TLCFTZCKXJDFVWQP,decent,3,1,FLIPKART
TLCFTZCKXJDFVWQP,decent product,3,1,FLIPKART
TLCFTZCKXJDFVWQP,product,3,2,FLIPKART
TLCFTZCKXJDFVWQP,good,3,2,FLIPKART
TLCF4D8MAGTRGKZ5,bad,2,1,FLIPKART
TLCF4D8MAGTRGKZ5,bad quality,2,1,FLIPKART
TLCF4D8MAGTRGKZ5,quality,2,2,FLIPKART
TLCF4D8MAGTRGKZ5,nice,2,2,FLIPKART
TLCF4D8MAGTRGKZ5,waste,1,2,FLIPKART
TLCF4D8MAGTRGKZ5,waste money,1,1,FLIPKART
TLCF4D8MAGTRGKZ5,money,1,2,FLIPKART
TLCF4D8MAGTRGKZ5,waste powder,1,1,FLIPKART
TLCF4D8MAGTRGKZ5,powder,1,1,FLIPKART
TLCF4D8MAGTRGKZ5,powder 🙄,1,1,FLIPKART
TLCF4D8MAGTRGKZ5,🙄,1,2,FLIPKART
TLCF4D8MAGTRGKZ5,terrific,5,2,FLIPKART
TLCF4D8MAGTRGKZ5,thanks,5,2,FLIPKART
TLCF4D8MAGTRGKZ5,super!,5,2,FLIPKART
TLCF4D8MAGTRGKZ5,good,5,4,FLIPKART
TLCF4D8MAGTRGKZ5,awesome,5,2,FLIPKART
TLCF4D8MAGTRGKZ5,okay,3,2,FLIPKART
TLCF4D8MAGTRGKZ5,mrp,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,mrp product,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,product,3,2,FLIPKART
TLCF4D8MAGTRGKZ5,product 99×2=198,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,99×2=198,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,99×2=198 mentioned,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,mentioned,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,mentioned 258,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,258,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,258 wrong.,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,wrong.,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,wrong. buy,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,buy,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,buy product,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,product r,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,r,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,r 215,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,215,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,215 flipkart.,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,flipkart.,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,flipkart. costly,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,costly,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,costly compare,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,compare,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,compare local,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,local,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,local market.,3,1,FLIPKART
TLCF4D8MAGTRGKZ5,market.,3,2,FLIPKART
TLCFUGXYUFMKZKCK,nice,3,2,FLIPKART
TLCFUGXYUFMKZKCK,got,3,1,FLIPKART
TLCFUGXYUFMKZKCK,got good,3,1,FLIPKART
TLCFUGXYUFMKZKCK,good,3,1,FLIPKART
TLCFUGXYUFMKZKCK,good deal!,3,1,FLIPKART
TLCFUGXYUFMKZKCK,deal!,3,2,FLIPKART
TLCFUGXYUFMKZKCK,mind-blowing,5,2,FLIPKART
TLCFUGXYUFMKZKCK,mind-blowing purchase,5,2,FLIPKART
TLCFUGXYUFMKZKCK,purchase,5,4,FLIPKART
TLCFUGXYUFMKZKCK,good,5,5,FLIPKART
TLCFUGXYUFMKZKCK,wow!,5,2,FLIPKART
TLCFUGXYUFMKZKCK,time,5,1,FLIPKART
TLCFUGXYUFMKZKCK,time delivery....,5,1,FLIPKART
TLCFUGXYUFMKZKCK,delivery....,5,1,FLIPKART
TLCFUGXYUFMKZKCK,delivery.... expected.....,5,1,FLIPKART
TLCFUGXYUFMKZKCK,expected.....,5,1,FLIPKART
TLCFUGXYUFMKZKCK,expected..... wonderful,5,1,FLIPKART
TLCFUGXYUFMKZKCK,wonderful,5,1,FLIPKART
TLCFUGXYUFMKZKCK,wonderful product,5,1,FLIPKART
TLCFUGXYUFMKZKCK,product,5,5,FLIPKART
TLCFUGXYUFMKZKCK,product 🤩🤩🤩🤩,5,1,FLIPKART
TLCFUGXYUFMKZKCK,🤩🤩🤩🤩,5,2,FLIPKART
TLCFUGXYUFMKZKCK,highly,5,1,FLIPKART
TLCFUGXYUFMKZKCK,highly recommended,5,1,FLIPKART
TLCFUGXYUFMKZKCK,recommended,5,2,FLIPKART
TLCFUGXYUFMKZKCK,good product,5,1,FLIPKART
TLCFUGXYUFMKZKCK,best,5,1,FLIPKART
TLCFUGXYUFMKZKCK,best market!,5,1,FLIPKART
TLCFUGXYUFMKZKCK,market!,5,2,FLIPKART
TLCFUGXYUFMKZKCK,nice,5,3,FLIPKART
TLCFUGXYUFMKZKCK,nice affective,5,1,FLIPKART
TLCFUGXYUFMKZKCK,affective,5,2,FLIPKART
TLCFUGXYUFMKZKCK,classy,5,1,FLIPKART
TLCFUGXYUFMKZKCK,classy product,5,1,FLIPKART
TLCFUGXYUFMKZKCK,satisfied,5,2,FLIPKART
TLCFUGXYUFMKZKCK,excellent,5,2,FLIPKART
TLCFUGXYUFMKZKCK,worst,1,1,FLIPKART
TLCFUGXYUFMKZKCK,worst experience,1,1,FLIPKART
TLCFUGXYUFMKZKCK,experience,1,1,FLIPKART
TLCFUGXYUFMKZKCK,experience ever!,1,1,FLIPKART
TLCFUGXYUFMKZKCK,ever!,1,2,FLIPKART
TLCFUGXYUFMKZKCK,v,1,1,FLIPKART
TLCFUGXYUFMKZKCK,v bad,1,1,FLIPKART
TLCFUGXYUFMKZKCK,bad,1,2,FLIPKART
TLCFUGXYUFMKZKCK,really,4,1,FLIPKART
TLCFUGXYUFMKZKCK,really nice,4,1,FLIPKART
TLCFUGXYUFMKZKCK,nice,4,2,FLIPKART
TLCFUGXYUFMKZKCK,good,4,1,FLIPKART
TLCFUGXYUFMKZKCK,good product,4,1,FLIPKART
TLCFUGXYUFMKZKCK,product,4,2,FLIPKART
TLCG5PRXTSHHUHDR,classy,5,1,FLIPKART
TLCG5PRXTSHHUHDR,classy product,5,1,FLIPKART
TLCG5PRXTSHHUHDR,product,5,4,FLIPKART
TLCG5PRXTSHHUHDR,awesome,5,4,FLIPKART
TLCG5PRXTSHHUHDR,wonderful,5,2,FLIPKART
TLCG5PRXTSHHUHDR,nice,5,7,FLIPKART
TLCG5PRXTSHHUHDR,best,5,2,FLIPKART
TLCG5PRXTSHHUHDR,best market!,5,1,FLIPKART
TLCG5PRXTSHHUHDR,market!,5,2,FLIPKART
TLCG5PRXTSHHUHDR,terrific,5,3,FLIPKART
TLCG5PRXTSHHUHDR,terrific purchase,5,1,FLIPKART
TLCG5PRXTSHHUHDR,purchase,5,2,FLIPKART
TLCG5PRXTSHHUHDR,fragrance,5,1,FLIPKART
TLCG5PRXTSHHUHDR,fragrance best,5,1,FLIPKART
TLCG5PRXTSHHUHDR,best nycil,5,1,FLIPKART
TLCG5PRXTSHHUHDR,nycil,5,1,FLIPKART
TLCG5PRXTSHHUHDR,nycil thats,5,1,FLIPKART
TLCG5PRXTSHHUHDR,thats,5,1,FLIPKART
TLCG5PRXTSHHUHDR,thats bought,5,1,FLIPKART
TLCG5PRXTSHHUHDR,bought,5,1,FLIPKART
TLCG5PRXTSHHUHDR,bought three,5,1,FLIPKART
TLCG5PRXTSHHUHDR,three,5,1,FLIPKART
TLCG5PRXTSHHUHDR,three tins.,5,1,FLIPKART
TLCG5PRXTSHHUHDR,tins.,5,1,FLIPKART
TLCG5PRXTSHHUHDR,tins. good👍,5,1,FLIPKART
TLCG5PRXTSHHUHDR,good👍,5,2,FLIPKART
TLCG5PRXTSHHUHDR,wow!,5,2,FLIPKART
TLCG5PRXTSHHUHDR,good,5,1,FLIPKART
TLCG5PRXTSHHUHDR,good product,5,1,FLIPKART
TLCG5PRXTSHHUHDR,simply,5,1,FLIPKART
TLCG5PRXTSHHUHDR,simply awesome,5,1,FLIPKART
TLCG5PRXTSHHUHDR,nice product👌,5,1,FLIPKART
TLCG5PRXTSHHUHDR,product👌,5,2,FLIPKART
TLCG5PRXTSHHUHDR,wonderful,4,2,FLIPKART
TLCG5PRXTSHHUHDR,product,4,5,FLIPKART
TLCG5PRXTSHHUHDR,product good,4,1,FLIPKART
TLCG5PRXTSHHUHDR,good,4,4,FLIPKART
TLCG5PRXTSHHUHDR,good original,4,1,FLIPKART
TLCG5PRXTSHHUHDR,original,4,1,FLIPKART
TLCG5PRXTSHHUHDR,original packing,4,1,FLIPKART
