ASIN,String,Rating,Frequency,Marketplace
TLCFSDENYGTMKT8Y,chating,2,2,FLIPKART
TLCFE7KUSQHMWWGE,terrific,5,4,FLIPKART
TLCFE7KUSQHMWWGE,terrific purchase,5,2,FLIPKART
TLCFE7KUSQHMWWGE,purchase,5,6,FLIPKART
TLCFE7KUSQHMWWGE,nice,5,4,FLIPKART
TLCFE7KUSQHMWWGE,super!,5,4,FLIPKART
TLCFE7KUSQHMWWGE,supar,5,2,FLIPKART
TLCFE7KUSQHMWWGE,mind-blowing,5,1,FLIPKART
TLCFE7KUSQHMWWGE,mind-blowing purchase,5,1,FLIPKART
TLCFE7KUSQHMWWGE,good,5,2,FLIPKART
TLCFE7KUSQHMWWGE,nice......,5,1,FLIPKART
TLCFE7KUSQHMWWGE,nice...... ✌🙆💐,5,1,FLIPKART
TLCFE7KUSQHMWWGE,✌🙆💐,5,2,FLIPKART
TLCFE7KUSQHMWWGE,i'm,5,1,FLIPKART
TLCFE7KUSQHMWWGE,i'm satisfied,5,1,FLIPKART
TLCFE7KUSQHMWWGE,satisfied,5,1,FLIPKART
TLCFE7KUSQHMWWGE,satisfied product,5,1,FLIPKART
TLCFE7KUSQHMWWGE,product,5,4,FLIPKART
TLCFE7KUSQHMWWGE,classy,5,1,FLIPKART
TLCFE7KUSQHMWWGE,classy product,5,1,FLIPKART
TLCFE7KUSQHMWWGE,good👍,5,2,FLIPKART
TLCFE7KUSQHMWWGE,pretty,4,1,FLIPKART
TLCFE7KUSQHMWWGE,pretty good,4,1,FLIPKART
TLCFE7KUSQHMWWGE,good,4,2,FLIPKART
TLCFE7KUSQHMWWGE,nice,4,1,FLIPKART
TLCFE7KUSQHMWWGE,nice product,4,1,FLIPKART
TLCFE7KUSQHMWWGE,product,4,2,FLIPKART
TLCFE7KUSQHMWWGE,delightful,4,2,FLIPKART
TLCFE7KUSQHMWWGE,gud,4,2,FLIPKART
TLCFE7KUSQHMWWGE,fair,3,2,FLIPKART
TLCFE7KUSQHMWWGE,nice,3,1,FLIPKART
TLCFE7KUSQHMWWGE,"nice powder,rate",3,1,FLIPKART
TLCFE7KUSQHMWWGE,"powder,rate",3,1,FLIPKART
TLCFE7KUSQHMWWGE,"powder,rate high.",3,1,FLIPKART
TLCFE7KUSQHMWWGE,high.,3,2,FLIPKART
TLCFUXS4WKRJ73W4,best,5,1,FLIPKART
TLCFUXS4WKRJ73W4,best market!,5,1,FLIPKART
TLCFUXS4WKRJ73W4,market!,5,2,FLIPKART
TLCFUXS4WKRJ73W4,tq,5,1,FLIPKART
TLCFUXS4WKRJ73W4,tq 😘,5,1,FLIPKART
TLCFUXS4WKRJ73W4,😘,5,2,FLIPKART
TLCFUXS4WKRJ73W4,terrific,5,4,FLIPKART
TLCFUXS4WKRJ73W4,good,5,6,FLIPKART
TLCFUXS4WKRJ73W4,fabulous!,5,2,FLIPKART
TLCFUXS4WKRJ73W4,awesome,5,2,FLIPKART
TLCFUXS4WKRJ73W4,good supar,5,1,FLIPKART
TLCFUXS4WKRJ73W4,supar,5,2,FLIPKART
TLCFUXS4WKRJ73W4,useful,5,1,FLIPKART
TLCFUXS4WKRJ73W4,useful product,5,1,FLIPKART
TLCFUXS4WKRJ73W4,product,5,1,FLIPKART
TLCFUXS4WKRJ73W4,product good,5,1,FLIPKART
TLCFUXS4WKRJ73W4,good quality,5,1,FLIPKART
TLCFUXS4WKRJ73W4,quality,5,1,FLIPKART
TLCFUXS4WKRJ73W4,quality 👍👍👍,5,1,FLIPKART
TLCFUXS4WKRJ73W4,👍👍👍,5,2,FLIPKART
TLCFUXS4WKRJ73W4,perfect,5,1,FLIPKART
TLCFUXS4WKRJ73W4,perfect product!,5,1,FLIPKART
TLCFUXS4WKRJ73W4,product!,5,2,FLIPKART
TLCFUXS4WKRJ73W4,excellent,5,1,FLIPKART
TLCFUXS4WKRJ73W4,excellent beautiful,5,1,FLIPKART
TLCFUXS4WKRJ73W4,beautiful,5,1,FLIPKART
TLCFUXS4WKRJ73W4,beautiful purchase.,5,1,FLIPKART
TLCFUXS4WKRJ73W4,purchase.,5,2,FLIPKART
TLCFUXS4WKRJ73W4,good,4,3,FLIPKART
TLCFUXS4WKRJ73W4,good choice,4,1,FLIPKART
TLCFUXS4WKRJ73W4,choice,4,2,FLIPKART
TLCFUXS4WKRJ73W4,product,4,1,FLIPKART
TLCFUXS4WKRJ73W4,product good,4,1,FLIPKART
TLCFUXS4WKRJ73W4,fair,3,2,FLIPKART
TLCFUXS4WKRJ73W4,nice,3,3,FLIPKART
TLCFUXS4WKRJ73W4,nice product,3,1,FLIPKART
TLCFUXS4WKRJ73W4,product,3,3,FLIPKART
TLCFUXS4WKRJ73W4,product good,3,1,FLIPKART
TLCFUXS4WKRJ73W4,good,3,2,FLIPKART
TLCFUXS4WKRJ73W4,utterly,1,1,FLIPKART
TLCFUXS4WKRJ73W4,utterly disappointed,1,1,FLIPKART
TLCFUXS4WKRJ73W4,disappointed,1,2,FLIPKART
TLCFUXS4WKRJ73W4,costly,1,1,FLIPKART
TLCFUXS4WKRJ73W4,costly term,1,1,FLIPKART
TLCFUXS4WKRJ73W4,term,1,1,FLIPKART
TLCFUXS4WKRJ73W4,term weight,1,1,FLIPKART
TLCFUXS4WKRJ73W4,weight,1,1,FLIPKART
TLCFUXS4WKRJ73W4,weight compare,1,1,FLIPKART
TLCFUXS4WKRJ73W4,compare,1,1,FLIPKART
TLCFUXS4WKRJ73W4,compare market,1,1,FLIPKART
TLCFUXS4WKRJ73W4,market,1,2,FLIPKART
TLCFSDEGHD8T6EPH,awesome,5,2,FLIPKART
TLCFSDEGHD8T6EPH,good,5,5,FLIPKART
TLCFSDEGHD8T6EPH,terrific,5,1,FLIPKART
TLCFSDEGHD8T6EPH,terrific purchase,5,1,FLIPKART
TLCFSDEGHD8T6EPH,purchase,5,2,FLIPKART
TLCFSDEGHD8T6EPH,best,5,1,FLIPKART
TLCFSDEGHD8T6EPH,best market!,5,1,FLIPKART
TLCFSDEGHD8T6EPH,market!,5,2,FLIPKART
TLCFSDEGHD8T6EPH,ok,5,2,FLIPKART
TLCFSDEGHD8T6EPH,brilliant,5,2,FLIPKART
TLCFSDEGHD8T6EPH,smell,5,1,FLIPKART
TLCFSDEGHD8T6EPH,smell good,5,1,FLIPKART
TLCFSDEGHD8T6EPH,good soothing,5,1,FLIPKART
TLCFSDEGHD8T6EPH,soothing,5,1,FLIPKART
TLCFSDEGHD8T6EPH,soothing skin.,5,1,FLIPKART
TLCFSDEGHD8T6EPH,skin.,5,2,FLIPKART
TLCFSDEGHD8T6EPH,worth,4,1,FLIPKART
TLCFSDEGHD8T6EPH,worth money,4,1,FLIPKART
TLCFSDEGHD8T6EPH,money,4,2,FLIPKART
TLCFSDEGHD8T6EPH,good,4,2,FLIPKART
TLCG4S55TSDVSARP,wow!,5,2,FLIPKART
TLCG4S55TSDVSARP,good,5,1,FLIPKART
TLCG4S55TSDVSARP,good product,5,1,FLIPKART
TLCG4S55TSDVSARP,product,5,5,FLIPKART
TLCG4S55TSDVSARP,fabulous!,5,2,FLIPKART
TLCG4S55TSDVSARP,excellent,5,2,FLIPKART
TLCG4S55TSDVSARP,awesome,5,2,FLIPKART
TLCG4S55TSDVSARP,nice,5,4,FLIPKART
TLCG4S55TSDVSARP,nice product,5,2,FLIPKART
TLCG4S55TSDVSARP,best,5,2,FLIPKART
TLCG4S55TSDVSARP,best market!,5,2,FLIPKART
TLCG4S55TSDVSARP,market!,5,4,FLIPKART
TLCG4S55TSDVSARP,product 👍,5,1,FLIPKART
TLCG4S55TSDVSARP,👍,5,2,FLIPKART
TLCG4S55TSDVSARP,wow....,5,1,FLIPKART
TLCG4S55TSDVSARP,wow.... nice,5,1,FLIPKART
TLCG4S55TSDVSARP,absolute,1,1,FLIPKART
TLCG4S55TSDVSARP,absolute rubbish!,1,1,FLIPKART
TLCG4S55TSDVSARP,rubbish!,1,2,FLIPKART
TLCG4S55TSDVSARP,bad,1,2,FLIPKART
TLCG4S55TSDVSARP,bad product,1,2,FLIPKART
TLCG4S55TSDVSARP,product,1,3,FLIPKART
TLCG4S55TSDVSARP,utterly,1,1,FLIPKART
TLCG4S55TSDVSARP,utterly disappointed,1,1,FLIPKART
TLCG4S55TSDVSARP,disappointed,1,2,FLIPKART
TLCG4S55TSDVSARP,product waste,1,1,FLIPKART
TLCG4S55TSDVSARP,waste,1,1,FLIPKART
TLCG4S55TSDVSARP,waste money,1,1,FLIPKART
TLCG4S55TSDVSARP,money,1,2,FLIPKART
TLCG4S55TSDVSARP,value-for-money,4,2,FLIPKART
TLCG4S55TSDVSARP,good,4,3,FLIPKART
TLCG4S55TSDVSARP,good product,4,1,FLIPKART
TLCG4S55TSDVSARP,product,4,3,FLIPKART
TLCG4S55TSDVSARP,product reasonable,4,1,FLIPKART
TLCG4S55TSDVSARP,reasonable,4,1,FLIPKART
TLCG4S55TSDVSARP,reasonable price,4,1,FLIPKART
TLCG4S55TSDVSARP,price,4,2,FLIPKART
TLCG4S55TSDVSARP,nice,4,1,FLIPKART
TLCG4S55TSDVSARP,nice product,4,1,FLIPKART
TLCG4S55TSDVSARP,fair,3,2,FLIPKART
TLCG4S55TSDVSARP,nycil,3,1,FLIPKART
TLCG4S55TSDVSARP,nycil cool,3,1,FLIPKART
TLCG4S55TSDVSARP,cool,3,1,FLIPKART
TLCG4S55TSDVSARP,cool likig,3,1,FLIPKART
TLCG4S55TSDVSARP,likig,3,2,FLIPKART
TLCFUXXFZHBZXFRD,simply,5,2,FLIPKART
TLCFUXXFZHBZXFRD,simply awesome,5,2,FLIPKART
TLCFUXXFZHBZXFRD,awesome,5,8,FLIPKART
TLCFUXXFZHBZXFRD,great,5,4,FLIPKART
TLCFUXXFZHBZXFRD,great product,5,2,FLIPKART
TLCFUXXFZHBZXFRD,product,5,7,FLIPKART
TLCFUXXFZHBZXFRD,nice,5,3,FLIPKART
TLCFUXXFZHBZXFRD,nice product,5,1,FLIPKART
TLCFUXXFZHBZXFRD,excellent,5,2,FLIPKART
TLCFUXXFZHBZXFRD,must,5,1,FLIPKART
TLCFUXXFZHBZXFRD,must buy!,5,1,FLIPKART
TLCFUXXFZHBZXFRD,buy!,5,2,FLIPKART
TLCFUXXFZHBZXFRD,verry,5,1,FLIPKART
TLCFUXXFZHBZXFRD,verry nice,5,1,FLIPKART
TLCFUXXFZHBZXFRD,product helpful,5,1,FLIPKART
TLCFUXXFZHBZXFRD,helpful,5,1,FLIPKART
TLCFUXXFZHBZXFRD,helpful customer,5,1,FLIPKART
TLCFUXXFZHBZXFRD,customer,5,2,FLIPKART
TLCFUXXFZHBZXFRD,worst,1,1,FLIPKART
TLCFUXXFZHBZXFRD,worst experience,1,1,FLIPKART
TLCFUXXFZHBZXFRD,experience,1,1,FLIPKART
TLCFUXXFZHBZXFRD,experience ever!,1,1,FLIPKART
TLCFUXXFZHBZXFRD,ever!,1,2,FLIPKART
TLCFUXXFZHBZXFRD,free,1,1,FLIPKART
TLCFUXXFZHBZXFRD,free worth,1,1,FLIPKART
TLCFUXXFZHBZXFRD,worth,1,1,FLIPKART
TLCFUXXFZHBZXFRD,worth note,1,1,FLIPKART
TLCFUXXFZHBZXFRD,note,1,1,FLIPKART
TLCFUXXFZHBZXFRD,note given.,1,1,FLIPKART
TLCFUXXFZHBZXFRD,given.,1,1,FLIPKART
TLCFUXXFZHBZXFRD,given. bad,1,1,FLIPKART
TLCFUXXFZHBZXFRD,bad,1,1,FLIPKART
TLCFUXXFZHBZXFRD,bad product,1,1,FLIPKART
TLCFUXXFZHBZXFRD,product,1,1,FLIPKART
TLCFUXXFZHBZXFRD,product bye,1,1,FLIPKART
TLCFUXXFZHBZXFRD,bye,1,2,FLIPKART
TLCGFYBQ28T36XDY,brilliant,5,2,FLIPKART
TLCGFYBQ28T36XDY,wow,5,2,FLIPKART
TLCGFYBQ28T36XDY,wow!,5,2,FLIPKART
TLCGFYBQ28T36XDY,good,5,2,FLIPKART
TLCGFYBQ28T36XDY,worth,5,1,FLIPKART
TLCGFYBQ28T36XDY,worth every,5,1,FLIPKART
TLCGFYBQ28T36XDY,every,5,1,FLIPKART
TLCGFYBQ28T36XDY,every penny,5,1,FLIPKART
TLCGFYBQ28T36XDY,penny,5,2,FLIPKART
TLCGFYBQ28T36XDY,nice,5,2,FLIPKART
TLCGFYBQ28T36XDY,great,5,1,FLIPKART
TLCGFYBQ28T36XDY,great product,5,1,FLIPKART
TLCGFYBQ28T36XDY,product,5,2,FLIPKART
TLCGFYBQ28T36XDY,best,5,1,FLIPKART
TLCGFYBQ28T36XDY,best quality,5,1,FLIPKART
TLCGFYBQ28T36XDY,quality,5,2,FLIPKART
TLCGFYBQ28T36XDY,worst,1,1,FLIPKART
TLCGFYBQ28T36XDY,worst experience,1,1,FLIPKART
TLCGFYBQ28T36XDY,experience,1,1,FLIPKART
TLCGFYBQ28T36XDY,experience ever!,1,1,FLIPKART
TLCGFYBQ28T36XDY,ever!,1,2,FLIPKART
TLCGFYBQ28T36XDY,low,1,1,FLIPKART
TLCGFYBQ28T36XDY,low quality,1,1,FLIPKART
TLCGFYBQ28T36XDY,quality,1,1,FLIPKART
TLCGFYBQ28T36XDY,quality product,1,1,FLIPKART
TLCGFYBQ28T36XDY,product,1,2,FLIPKART
TLCGYQDZZZHTYVHW,wonderful,5,8,FLIPKART
TLCGYQDZZZHTYVHW,happy,5,2,FLIPKART
TLCGYQDZZZHTYVHW,great,5,2,FLIPKART
TLCGYQDZZZHTYVHW,great product,5,2,FLIPKART
TLCGYQDZZZHTYVHW,product,5,4,FLIPKART
TLCGYQDZZZHTYVHW,good,5,4,FLIPKART
TLCGYQDZZZHTYVHW,must,5,1,FLIPKART
TLCGYQDZZZHTYVHW,must buy,5,1,FLIPKART
TLCGYQDZZZHTYVHW,buy,5,2,FLIPKART
TLCGYQDZZZHTYVHW,worth,5,1,FLIPKART
TLCGYQDZZZHTYVHW,worth every,5,1,FLIPKART
TLCGYQDZZZHTYVHW,every,5,1,FLIPKART
TLCGYQDZZZHTYVHW,every penny,5,1,FLIPKART
TLCGYQDZZZHTYVHW,penny,5,2,FLIPKART
TLCGYQDZZZHTYVHW,excellent,5,4,FLIPKART
TLCGYQDZZZHTYVHW,aswome,5,2,FLIPKART
TLCGYQDZZZHTYVHW,really,5,1,FLIPKART
TLCGYQDZZZHTYVHW,really love,5,1,FLIPKART
TLCGYQDZZZHTYVHW,love,5,1,FLIPKART
TLCGYQDZZZHTYVHW,love powder..,5,1,FLIPKART
TLCGYQDZZZHTYVHW,powder..,5,1,FLIPKART
TLCGYQDZZZHTYVHW,powder.. amazing,5,1,FLIPKART
TLCGYQDZZZHTYVHW,amazing,5,1,FLIPKART
TLCGYQDZZZHTYVHW,amazing fragrance,5,1,FLIPKART
TLCGYQDZZZHTYVHW,fragrance,5,1,FLIPKART
TLCGYQDZZZHTYVHW,fragrance second,5,1,FLIPKART
TLCGYQDZZZHTYVHW,second,5,1,FLIPKART
TLCGYQDZZZHTYVHW,second purchase...,5,1,FLIPKART
TLCGYQDZZZHTYVHW,purchase...,5,1,FLIPKART
TLCGYQDZZZHTYVHW,purchase... thanks,5,1,FLIPKART
TLCGYQDZZZHTYVHW,thanks,5,1,FLIPKART
TLCGYQDZZZHTYVHW,thanks flipkart,5,1,FLIPKART
TLCGYQDZZZHTYVHW,flipkart,5,1,FLIPKART
TLCGYQDZZZHTYVHW,flipkart &,5,1,FLIPKART
TLCGYQDZZZHTYVHW,&,5,1,FLIPKART
TLCGYQDZZZHTYVHW,& shower,5,1,FLIPKART
TLCGYQDZZZHTYVHW,shower,5,1,FLIPKART
TLCGYQDZZZHTYVHW,shower shower😍,5,1,FLIPKART
TLCGYQDZZZHTYVHW,shower😍,5,2,FLIPKART
TLCGYQDZZZHTYVHW,fabulous!,5,2,FLIPKART
TLCGYQDZZZHTYVHW,nice,5,4,FLIPKART
TLCGYQDZZZHTYVHW,terrific,5,1,FLIPKART
TLCGYQDZZZHTYVHW,terrific purchase,5,1,FLIPKART
TLCGYQDZZZHTYVHW,purchase,5,2,FLIPKART
TLCGYQDZZZHTYVHW,best,5,1,FLIPKART
TLCGYQDZZZHTYVHW,best market!,5,1,FLIPKART
TLCGYQDZZZHTYVHW,market!,5,2,FLIPKART
TLCFY5HFXXUST39G,fair,3,2,FLIPKART
TLCFY5HFXXUST39G,ok,3,2,FLIPKART
TLCFY5HFXXUST39G,good,3,2,FLIPKART
TLCFY5HFXXUST39G,nice,3,2,FLIPKART
TLCFY5HFXXUST39G,really,4,1,FLIPKART
TLCFY5HFXXUST39G,really nice,4,1,FLIPKART
TLCFY5HFXXUST39G,nice,4,2,FLIPKART
TLCFY5HFXXUST39G,super,4,2,FLIPKART
TLCFY5HFXXUST39G,super!,5,2,FLIPKART
TLCFY5HFXXUST39G,excellent,5,2,FLIPKART
TLCFY5HFXXUST39G,simply,5,1,FLIPKART
TLCFY5HFXXUST39G,simply awesome,5,1,FLIPKART
TLCFY5HFXXUST39G,awesome,5,2,FLIPKART
TLCFY5HFXXUST39G,fantastic,5,1,FLIPKART
TLCFY5HFXXUST39G,fantastic experience,5,1,FLIPKART
TLCFY5HFXXUST39G,experience,5,2,FLIPKART
TLCFY5HFXXUST39G,perfect,5,1,FLIPKART
TLCFY5HFXXUST39G,perfect product!,5,1,FLIPKART
TLCFY5HFXXUST39G,product!,5,2,FLIPKART
TLCFY5HFXXUST39G,happy,5,1,FLIPKART
TLCFY5HFXXUST39G,happy product,5,1,FLIPKART
TLCFY5HFXXUST39G,product,5,5,FLIPKART
TLCFY5HFXXUST39G,product super,5,1,FLIPKART
TLCFY5HFXXUST39G,super,5,2,FLIPKART
TLCFY5HFXXUST39G,classy,5,1,FLIPKART
TLCFY5HFXXUST39G,classy product,5,1,FLIPKART
TLCFY5HFXXUST39G,good,5,3,FLIPKART
TLCFY5HFXXUST39G,good quality,5,1,FLIPKART
TLCFY5HFXXUST39G,quality,5,2,FLIPKART
TLCFY5HFXXUST39G,great,5,1,FLIPKART
TLCFY5HFXXUST39G,great product,5,1,FLIPKART
TLCFY5HFXXUST39G,horrible,1,2,FLIPKART
TLCFY5HFXXUST39G,pack,1,1,FLIPKART
TLCFY5HFXXUST39G,pack half,1,1,FLIPKART
TLCFY5HFXXUST39G,half,1,1,FLIPKART
TLCFY5HFXXUST39G,half powder,1,1,FLIPKART
TLCFY5HFXXUST39G,powder,1,1,FLIPKART
TLCFY5HFXXUST39G,powder quantity.,1,1,FLIPKART
TLCFY5HFXXUST39G,quantity.,1,1,FLIPKART
TLCFY5HFXXUST39G,quantity. pathetic,1,1,FLIPKART
TLCFY5HFXXUST39G,pathetic,1,1,FLIPKART
TLCFY5HFXXUST39G,pathetic way,1,1,FLIPKART
TLCFY5HFXXUST39G,way,1,1,FLIPKART
TLCFY5HFXXUST39G,way cheat,1,1,FLIPKART
TLCFY5HFXXUST39G,cheat,1,1,FLIPKART
TLCFY5HFXXUST39G,cheat customer,1,1,FLIPKART
TLCFY5HFXXUST39G,customer,1,2,FLIPKART
TLCFY5HFXXUST39G,good,2,2,FLIPKART
TLCFY5HFXXUST39G,smell,2,1,FLIPKART
TLCFY5HFXXUST39G,smell refreshing...,2,1,FLIPKART
TLCFY5HFXXUST39G,refreshing...,2,2,FLIPKART
TLCG2HDUGHHSZYM5,mind-blowing,5,1,FLIPKART
TLCG2HDUGHHSZYM5,mind-blowing purchase,5,1,FLIPKART
TLCG2HDUGHHSZYM5,purchase,5,2,FLIPKART
TLCG2HDUGHHSZYM5,good,5,2,FLIPKART
TLCG2HDUGHHSZYM5,good fragrance,5,1,FLIPKART
TLCG2HDUGHHSZYM5,fragrance,5,1,FLIPKART
TLCG2HDUGHHSZYM5,fragrance good,5,1,FLIPKART
TLCG2HDUGHHSZYM5,good controlling,5,1,FLIPKART
TLCG2HDUGHHSZYM5,controlling,5,1,FLIPKART
TLCG2HDUGHHSZYM5,controlling prickle,5,1,FLIPKART
TLCG2HDUGHHSZYM5,prickle,5,1,FLIPKART
TLCG2HDUGHHSZYM5,prickle child,5,1,FLIPKART
TLCG2HDUGHHSZYM5,child,5,2,FLIPKART
TLCG2HDUGHHSZYM5,terrible,1,1,FLIPKART
TLCG2HDUGHHSZYM5,terrible product,1,1,FLIPKART
TLCG2HDUGHHSZYM5,product,1,4,FLIPKART
TLCG2HDUGHHSZYM5,bad,1,1,FLIPKART
TLCG2HDUGHHSZYM5,bad product,1,1,FLIPKART
