Amazon_URL,ASIN,Flipkart_URL,PID,LID,Marketplace,static
www.amazon.in/dp/B01N0WEEYP,B01N0WEEYP,,,,,
www.amazon.in/dp/B014SZORQA,B014SZORQA,https://www.flipkart.com/duracell-ultra-alkaline-aaa-4-pcs-battery/p/itm09fb3ea7a87b8?pid=ACCFDGYT5EBKJH9J&lid=LSTACCFDGYT5EBKJH9JH57PJ6&marketplace=GROCERY&q=Duracell+Ultra+Alkaline+AAA+Battery%2C+4+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=57c72e49-d56f-4b6d-ab15-607a5123f956.ACCFDGYT5EBKJH9J.SEARCH&ppt=sp&ppn=sp&ssid=au0pmlpzxc0000001644900157286&qH=ec3fc39090e18dd3,ACCFDGYT5EBKJH9J,LSTACCFDGYT5EBKJH9JH57PJ6,GROCERY,https://www.flipkart.com/duracell-ultra-alkaline-aaa-4-pcs-battery/p/itm09fb3ea7a87b8
www.amazon.in/dp/B094MVCG8R,B094MVCG8R,https://www.flipkart.com/duracell-ultra-alkaline-aa-battery/p/itm64993cb617d8f?pid=ACCG466UT5NDNWU8&lid=LSTACCG466UT5NDNWU87AGEWU&marketplace=FLIPKART&q=Duracell+Ultra+Alkaline+AA+Battery%2C+20+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=8d713fc5-e340-4b68-a73d-e4eefb0e96c1.ACCG466UT5NDNWU8.SEARCH&ppt=sp&ppn=sp&ssid=ntt68z7jgg0000001644900204671&qH=9b182b897cddca42,ACCG466UT5NDNWU8,LSTACCG466UT5NDNWU87AGEWU,FLIPKART,https://www.flipkart.com/duracell-ultra-alkaline-aa-battery/p/itm64993cb617d8f
www.amazon.in/dp/B07Y24GN3H,B07Y24GN3H,https://www.flipkart.com/energizer-primary-alkaline-batteries-max-3a-battery/p/itm080385affbbe2?pid=ACCG2EZ2NG3FFZAX&lid=LSTACCG2EZ2NG3FFZAXJQFEEX&marketplace=GROCERY&q=Energizer+Max+Alkaline+AAA+Batteries+-+Pack+of+6&store=tyy%2F4mr%2Fw65&spotlightTagId=BestsellerId_tyy%2F4mr%2Fw65&srno=s_1_34&otracker=search&otracker1=search&fm=Search&iid=dd01af43-4e52-4bd2-beed-fd9b2bc7796a.ACCG2EZ2NG3FFZAX.SEARCH&ppt=sp&ppn=sp&ssid=9v2o5zlv0g0000001644900255222&qH=4e45a673220a59ed,ACCG2EZ2NG3FFZAX,LSTACCG2EZ2NG3FFZAXJQFEEX,GROCERY,https://www.flipkart.com/energizer-primary-alkaline-batteries-max-3a-battery/p/itm080385affbbe2
www.amazon.in/dp/B07GN8ZYZR,B07GN8ZYZR,https://www.flipkart.com/duracell-cr2032-coin-cell-1-battery/p/itm5fd50723e3f13?pid=ACCFZY8YCNY4UT8V&lid=LSTACCFZY8YCNY4UT8VYV7UQL&marketplace=FLIPKART&q=Duracell+-+2032+3V+Lithium+Coin+Battery+-+Long+Lasting+Battery+-+1+Count&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=42b676cf-b12e-466e-8849-f70ef410e9db.ACCFZY8YCNY4UT8V.SEARCH&ppt=sp&ppn=sp&ssid=be8gr4ougw0000001644900429452&qH=fe3f357309d83371,ACCFZY8YCNY4UT8V,LSTACCFZY8YCNY4UT8VYV7UQL,FLIPKART,https://www.flipkart.com/duracell-cr2032-coin-cell-1-battery/p/itm5fd50723e3f13
www.amazon.in/dp/B00KE5NTLS,B00KE5NTLS,,,,,
www.amazon.in/dp/B014SZO90Y,B014SZO90Y,https://www.flipkart.com/duracell-ultra-alkaline-aa-battery/p/itm49c5f62299aaa?pid=ACCFDGYTQXJGGKNU&lid=LSTACCFDGYTQXJGGKNUU84XR3&marketplace=FLIPKART&q=Duracell+Ultra+Alkaline+AA+Battery%2C+8+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=adb26016-5c18-4661-a020-d8f69cad53c6.ACCFDGYTQXJGGKNU.SEARCH&ppt=sp&ppn=sp&ssid=lzhesdzly80000001644900558917&qH=1c2d272348144b81,ACCFDGYTQXJGGKNU,LSTACCFDGYTQXJGGKNUU84XR3,FLIPKART,https://www.flipkart.com/duracell-ultra-alkaline-aa-battery/p/itm49c5f62299aaa
www.amazon.in/dp/B078PPCFC2,B078PPCFC2,,,,,
www.amazon.in/dp/B012AU6PWY,B012AU6PWY,https://www.flipkart.com/duracell-ultra-alkaline-aa-6-pcs-battery/p/itmb57848284df53?pid=ACCFDGYTTFWTYYJP&lid=LSTACCFDGYTTFWTYYJPAAMUZA&marketplace=GROCERY&q=Duracell+Ultra+Alkaline+AA+Battery%2C+6+Pieces&store=tyy%2F4mr%2Fw65&spotlightTagId=BestvalueId_tyy%2F4mr%2Fw65&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=e81c1326-b18b-4fcd-9325-8de777260f70.ACCFDGYTTFWTYYJP.SEARCH&ppt=sp&ppn=sp&ssid=djj4u6dnsg0000001644900655320&qH=b90896f7080eedcc,ACCFDGYTTFWTYYJP,LSTACCFDGYTTFWTYYJPAAMUZA,GROCERY,https://www.flipkart.com/duracell-ultra-alkaline-aa-6-pcs-battery/p/itmb57848284df53
www.amazon.in/dp/B0774P9G4W,B0774P9G4W,,,,,
www.amazon.in/dp/B00005T3DV,B00005T3DV,,,,,
www.amazon.in/dp/B09689JGC4,B09689JGC4,https://www.flipkart.com/duracell-alkaline-aa-chhota-power-battery/p/itmb0b28e2792c4a?pid=ACCG467H6HDAH2F7&lid=LSTACCG467H6HDAH2F7TJHS1I&marketplace=FLIPKART&q=Duracell+Alkaline+AA+Battery+Chhota+Power%2C+8+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=48f95f15-5743-47e2-83a3-c56ad725cd68.ACCG467H6HDAH2F7.SEARCH&ppt=sp&ppn=sp&ssid=y2dio3n2j40000001644900921217&qH=4acb98913b069ea8,ACCG467H6HDAH2F7,LSTACCG467H6HDAH2F7TJHS1I,FLIPKART,https://www.flipkart.com/duracell-alkaline-aa-chhota-power-battery/p/itmb0b28e2792c4a
www.amazon.in/dp/B08W9ZYYHS,B08W9ZYYHS,https://www.flipkart.com/panasonic-lr6egdg-1b6-battery/p/itm1cf7117753892?pid=ACCGYZBUP7HQZ2CY&lid=LSTACCGYZBUP7HQZ2CYYOVTC9&marketplace=GROCERY&q=Panasonic+EVOLTA+Alkaline+AA+Battery%2C+Pack+of+6&store=tyy%2F4mr%2Fw65&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=41001d53-fc0a-4e25-98ee-48fcbb70eb37.ACCGYZBUP7HQZ2CY.SEARCH&ppt=sp&ppn=sp&ssid=cnzwdjp43k0000001644901046862&qH=417f69060a0ea452,ACCGYZBUP7HQZ2CY,LSTACCGYZBUP7HQZ2CYYOVTC9,GROCERY,https://www.flipkart.com/panasonic-lr6egdg-1b6-battery/p/itm1cf7117753892
www.amazon.in/dp/B00003IEMD,B00003IEMD,https://www.flipkart.com/energizer-aa-lithium121-battery/p/itmbf1ff1f0a49ea?pid=ACCFTGC5QHKQBG3C&lid=LSTACCFTGC5QHKQBG3CYFZY0X&marketplace=FLIPKART&q=Energizer+AA+Lithium+Batteries+2+Pack&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=4d69afe0-47f1-4069-a900-2523b6f7dc20.ACCFTGC5QHKQBG3C.SEARCH&ppt=sp&ppn=sp&ssid=f79rdjyjfk0000001644901147284&qH=af529e612798d244,ACCFTGC5QHKQBG3C,LSTACCFTGC5QHKQBG3CYFZY0X,FLIPKART,https://www.flipkart.com/energizer-aa-lithium121-battery/p/itmbf1ff1f0a49ea
www.amazon.in/dp/B00JHKSL28,B00JHKSL28,https://www.flipkart.com/panasonic-eneloop-pro-battery/p/itmestsz4w43bhfg?pid=ACCESTSZFSSCT7GQ&lid=LSTACCESTSZFSSCT7GQNXMTCY&marketplace=GROCERY&q=Panasonic+eneloop+pro+AA+Rechargeable+Battery%2C+Pack+of+4&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=11ac3214-e431-45c6-970e-75b656705c7b.ACCESTSZFSSCT7GQ.SEARCH&ppt=sp&ppn=sp&ssid=ed4u5jef340000001644901253571&qH=7756889495d7363c,ACCESTSZFSSCT7GQ,LSTACCESTSZFSSCT7GQNXMTCY,GROCERY,https://www.flipkart.com/panasonic-eneloop-pro-battery/p/itmestsz4w43bhfg
www.amazon.in/dp/B00M1G1I5W,B00M1G1I5W,https://www.flipkart.com/panasonic-cr-1616-battery/p/itm238f8b8ca9e58?pid=ACCG4AGT2WVZSN2V&lid=LSTACCG4AGT2WVZSN2VUCUUQX&marketplace=FLIPKART&q=Panasonic+Lithium+Coin+Battery+CR1616%2C+Pack+of+5&store=tyy%2F4mr%2Fw65&srno=s_1_22&otracker=search&otracker1=search&fm=Search&iid=2f294354-c145-4029-b871-9f00183b71a1.ACCG4AGT2WVZSN2V.SEARCH&ppt=sp&ppn=sp&ssid=r0pae11bao0000001644901295992&qH=ddaf24cd3ec4e898,ACCG4AGT2WVZSN2V,LSTACCG4AGT2WVZSN2VUCUUQX,FLIPKART,https://www.flipkart.com/panasonic-cr-1616-battery/p/itm238f8b8ca9e58
www.amazon.in/dp/B00MH4QM1S,B00MH4QM1S,,,,,
www.amazon.in/dp/B07PX9ZD2P,B07PX9ZD2P,https://www.flipkart.com/energizer-alkaline-batteries-size-aaaa-1-5-v-blister-pack-2-battery/p/itm0d2cbb18198ff?pid=ACCFP9HRZ9HXSFUD&lid=LSTACCFP9HRZ9HXSFUDXAOJJ9&marketplace=FLIPKART&q=Energizer+E96BP+AAAA+Alkaline+Battery+%28Pack+of+2%29&store=tyy%2F4mr%2Fw65&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=605763b1-113e-4291-8e2a-8c427e37d611.ACCFP9HRZ9HXSFUD.SEARCH&ppt=sp&ppn=sp&ssid=7ljtb6k2tc0000001644901449517&qH=63c4392de500cc41,ACCFP9HRZ9HXSFUD,LSTACCFP9HRZ9HXSFUDXAOJJ9,FLIPKART,https://www.flipkart.com/energizer-alkaline-batteries-size-aaaa-1-5-v-blister-pack-2-battery/p/itm0d2cbb18198ff
www.amazon.in/dp/B07ZMYR6BD,B07ZMYR6BD,https://www.flipkart.com/nippo-20-aaa-battery/p/itmdec8821169dde?pid=ACCG3D3HYZZJDZP7&lid=LSTACCG3D3HYZZJDZP72GAMQ6&marketplace=FLIPKART&q=NIPPO+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=74ce24c9-d097-4cac-8808-b8ae3042e3b2.ACCG3D3HYZZJDZP7.SEARCH&ppt=sp&ppn=sp&ssid=dn5onqzuio0000001644901683346&qH=218a6752159a6f52,ACCG3D3HYZZJDZP7,LSTACCG3D3HYZZJDZP72GAMQ6,FLIPKART,https://www.flipkart.com/nippo-20-aaa-battery/p/itmdec8821169dde
www.amazon.in/dp/B017J8EWH2,B017J8EWH2,https://www.flipkart.com/panasonic-eneloop-aaa800-mah-battery/p/itmestyx5ypjzb4t?pid=ACCESTYXFZVQUMWG&lid=LSTACCESTYXFZVQUMWGLO9XY1&marketplace=FLIPKART&q=Panasonic+eneloop+AAA+Rechargeable+Battery%2C+Pack+of+4&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=04a8ce86-fa34-41e7-a383-a178b38867a8.ACCESTYXFZVQUMWG.SEARCH&ppt=sp&ppn=sp&ssid=qkztj2zfkg0000001644902115217&qH=3caaf25113a19886,ACCESTYXFZVQUMWG,LSTACCESTYXFZVQUMWGLO9XY1,FLIPKART,https://www.flipkart.com/panasonic-eneloop-aaa800-mah-battery/p/itmestyx5ypjzb4t
www.amazon.in/dp/B00E3DVQFS,B00E3DVQFS,https://www.flipkart.com/duracell-rechargeable-aa-2500mah-battery/p/itmcdae2446e0066?pid=ACCF5RZ2CM32EUGF&lid=LSTACCF5RZ2CM32EUGFWSVSQF&marketplace=FLIPKART&q=Duracell+Rechargeable+AA+2500mAh&store=tyy%2F4mr%2Fw65&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=e9229c62-4289-43f0-8c78-96faa16f11cd.ACCF5RZ2CM32EUGF.SEARCH&ppt=sp&ppn=sp&ssid=qi2h0eaqbk0000001644902194104&qH=d209068c02aee6d1,ACCF5RZ2CM32EUGF,LSTACCF5RZ2CM32EUGFWSVSQF,FLIPKART,https://www.flipkart.com/duracell-rechargeable-aa-2500mah-battery/p/itmcdae2446e0066
www.amazon.in/dp/B01GYQPCTW,B01GYQPCTW,https://www.flipkart.com/panasonic-aaa-rechargeable-battery/p/itm59409359c75e6?pid=ACCFZKTBJHV8G3BP&lid=LSTACCFZKTBJHV8G3BPBFEUB3&marketplace=FLIPKART&q=Panasonic+AAA+Rechargeable+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=4b892f5c-da03-4e43-9e66-5bea026eea38.ACCFZKTBJHV8G3BP.SEARCH&ppt=sp&ppn=sp&ssid=x4s9mbxfsw0000001644902304916&qH=3a7c4ab2f80bb25b,ACCFZKTBJHV8G3BP,LSTACCFZKTBJHV8G3BPBFEUB3,FLIPKART,https://www.flipkart.com/panasonic-aaa-rechargeable-battery/p/itm59409359c75e6
www.amazon.in/dp/B00BATBOT6,B00BATBOT6,,,,,
www.amazon.in/dp/B00006H221,B00006H221,https://www.flipkart.com/duracell-lr44-c2-battery/p/itmfgzhfnzwtzeqh?pid=ACCFGZFWXJHCEWA2&lid=LSTACCFGZFWXJHCEWA2CIE1UX&marketplace=FLIPKART&q=Duracell+LR44+Alkaline+Coin+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b5807889-2751-4c92-8f92-a3f77e4a683f.ACCFGZFWXJHCEWA2.SEARCH&ppt=sp&ppn=sp&ssid=1sqwgmjn800000001644902701628&qH=6cbf9d6e4ee7088d,ACCFGZFWXJHCEWA2,LSTACCFGZFWXJHCEWA2CIE1UX,FLIPKART,https://www.flipkart.com/duracell-lr44-c2-battery/p/itmfgzhfnzwtzeqh
www.amazon.in/dp/B01DJJVF1Q,B01DJJVF1Q,,,,,
www.amazon.in/dp/B0031YLTSY,B0031YLTSY,https://www.flipkart.com/duracell-rechargeable-aaa-900mah-battery/p/itm89289383ec5b5?pid=ACCF5RYEKYW4TQZT&lid=LSTACCF5RYEKYW4TQZTSK6SVX&marketplace=FLIPKART&q=Duracell+Rechargeable+AAA+900mAh+Batteries%2C+4+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=62951f7d-11bf-4d81-828c-60893044ba0b.ACCF5RYEKYW4TQZT.SEARCH&ppt=sp&ppn=sp&ssid=ys27nn0udc0000001644903265492&qH=863262cc2c455558,ACCF5RYEKYW4TQZT,LSTACCF5RYEKYW4TQZTSK6SVX,FLIPKART,https://www.flipkart.com/duracell-rechargeable-aaa-900mah-battery/p/itm89289383ec5b5
www.amazon.in/dp/B00VM80JCS,B00VM80JCS,https://www.flipkart.com/duracell-ultra-alkaline-9v-2-pcs-battery/p/itm847bd9e30d548?pid=ACCFDNE9YRXJNTBZ&lid=LSTACCFDNE9YRXJNTBZU86KPE&marketplace=FLIPKART&q=Duracell+Ultra+Alkaline+9V+Battery%2C+2+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f89028d8-5ad8-4930-adaf-646a9c71b1d4.ACCFDNE9YRXJNTBZ.SEARCH&ppt=sp&ppn=sp&ssid=pf8qbqki9c0000001644903359497&qH=04b55bb7ff3e5d25,ACCFDNE9YRXJNTBZ,LSTACCFDNE9YRXJNTBZU86KPE,FLIPKART,https://www.flipkart.com/duracell-ultra-alkaline-9v-2-pcs-battery/p/itm847bd9e30d548
www.amazon.in/dp/B094MVFGC7,B094MVFGC7,https://www.flipkart.com/duracell-ultra-alkaline-c-battery/p/itm2dc9fb86dd01c?pid=ACCG466EKCZFHDYK&lid=LSTACCG466EKCZFHDYKCT9O8W&marketplace=FLIPKART&q=Duracell+Ultra+Alkaline+C+Battery%2C+4+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=f1a6e6ae-f3be-49ea-ab65-e7236e3579b5.ACCG466EKCZFHDYK.SEARCH&ppt=sp&ppn=sp&ssid=07akuztcdc0000001644903395986&qH=0a22c70a7cfdb42f,ACCG466EKCZFHDYK,LSTACCG466EKCZFHDYKCT9O8W,FLIPKART,https://www.flipkart.com/duracell-ultra-alkaline-c-battery/p/itm2dc9fb86dd01c
www.amazon.in/dp/B07RYVVW8X,B07RYVVW8X,,,,,
www.amazon.in/dp/B0038YHSXW,B0038YHSXW,https://www.flipkart.com/panasonic-cr2032-3v-coin-cell-battery-compatible-accu-chek-air-tag-etc/p/itmc75cf06212714?pid=ACCGB7B5NGYEHSG8&lid=LSTACCGB7B5NGYEHSG8PD4IOS&marketplace=FLIPKART&q=Panasonic+CR2032+3V+Coin+Cell+Batteries&store=tyy%2F4mr%2Fw65&spotlightTagId=TrendingId_tyy%2F4mr%2Fw65&srno=s_1_9&otracker=search&otracker1=search&fm=Search&iid=46f7917e-acf9-49d0-8c62-e3098afb639c.ACCGB7B5NGYEHSG8.SEARCH&ppt=sp&ppn=sp&ssid=rys2769p340000001644903679789&qH=dcbefd55c77db8af,ACCGB7B5NGYEHSG8,LSTACCGB7B5NGYEHSG8PD4IOS,FLIPKART,https://www.flipkart.com/panasonic-cr2032-3v-coin-cell-battery-compatible-accu-chek-air-tag-etc/p/itmc75cf06212714
www.amazon.in/dp/B00LH3DMUO,B00LH3DMUO,,,,,
www.amazon.in/dp/B07Y25W7TC,B07Y25W7TC,https://www.flipkart.com/energizer-cr2032-3v-lithium-battery/p/itm89b17ce2e2c2c?pid=ACCFP9HGHTEKBJGW&lid=LSTACCFP9HGHTEKBJGWK2NH9R&marketplace=FLIPKART&q=Energizer+CR2032+3V+Lithium+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=299ec9ec-3965-48b6-b527-e2b831001c7f.ACCFP9HGHTEKBJGW.SEARCH&ppt=sp&ppn=sp&ssid=ktwpu3lcnk0000001644903769430&qH=aef4dfa89c0273e7,ACCFP9HGHTEKBJGW,LSTACCFP9HGHTEKBJGWK2NH9R,FLIPKART,https://www.flipkart.com/energizer-cr2032-3v-lithium-battery/p/itm89b17ce2e2c2c
www.amazon.in/dp/B07JLN3WG1,B07JLN3WG1,,,,,
www.amazon.in/dp/B014SZPFKW,B014SZPFKW,https://www.flipkart.com/duracell-ultra-alkaline-9v-1-pc-battery/p/itmacd1be1271cb8?pid=ACCFDNE9C7AGDMSX&lid=LSTACCFDNE9C7AGDMSXIIOXJZ&marketplace=FLIPKART&q=Duracell+Ultra+Alkaline+9V+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=10a70363-9bce-488e-ace2-f24ed88238aa.ACCFDNE9C7AGDMSX.SEARCH&ppt=sp&ppn=sp&ssid=dig1i1vki80000001644903861597&qH=a1ab59e65a8c8580,ACCFDNE9C7AGDMSX,LSTACCFDNE9C7AGDMSXIIOXJZ,FLIPKART,https://www.flipkart.com/duracell-ultra-alkaline-9v-1-pc-battery/p/itmacd1be1271cb8
www.amazon.in/dp/B01AA4BJX2,B01AA4BJX2,,,,,
www.amazon.in/dp/B010UMWK1O,B010UMWK1O,,,,,
www.amazon.in/dp/B08TBKLVWC,B08TBKLVWC,,,,,
www.amazon.in/dp/B015ZXUDD0,B015ZXUDD0,https://www.flipkart.com/duracell-rechargeable-aa-1300mah-battery/p/itm237fcc10511c9?pid=ACCF5QZNXPPTGZVE&lid=LSTACCF5QZNXPPTGZVEP0PWPB&marketplace=FLIPKART&q=Duracell+Rechargeable+AA+1300mAh+Batteries%2C+4Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b1f5390d-ae5f-4149-ab46-db19cc79afbf.ACCF5QZNXPPTGZVE.SEARCH&ppt=sp&ppn=sp&ssid=5jpihxio400000001644904844866&qH=261bee0babd49d24,ACCF5QZNXPPTGZVE,LSTACCF5QZNXPPTGZVEP0PWPB,FLIPKART,https://www.flipkart.com/duracell-rechargeable-aa-1300mah-battery/p/itm237fcc10511c9
www.amazon.in/dp/B07GNMFLKH,B07GNMFLKH,,,,,
www.amazon.in/dp/B07QBP8LH3,B07QBP8LH3,https://www.flipkart.com/panasonic-panasoniccr2032-battery/p/itmfc5a65ghdhcaz?pid=ACCFC443HARMXJZJ&lid=LSTACCFC443HARMXJZJ9PRUP3&marketplace=FLIPKART&q=Panasonic+Cr2032+3+Volt+Lithium+Coin+Battery+-+Pack+of+2&store=tyy%2F4mr%2Fw65&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=1426743f-ed1f-4f01-9c7b-ef374f083f37.ACCFC443HARMXJZJ.SEARCH&ppt=sp&ppn=sp&ssid=oseobe0sj40000001644904895672&qH=faeb250157f9eb4b,ACCFC443HARMXJZJ,LSTACCFC443HARMXJZJ9PRUP3,FLIPKART,https://www.flipkart.com/panasonic-panasoniccr2032-battery/p/itmfc5a65ghdhcaz
www.amazon.in/dp/B00HR7E61S,B00HR7E61S,https://www.flipkart.com/duracell-rechargeable-aa-2500mah-battery/p/itm63d539526812a?pid=ACCF5QZVSH4XRNC2&lid=LSTACCF5QZVSH4XRNC2GCDR1S&marketplace=FLIPKART&q=Duracell+Rechargeable+AA+2500mAh+Batteries%2C+2+Pcs&store=tyy%2F4mr%2Fw65&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=a348091e-edcf-4ac1-bddb-11fc4b3106c4.ACCF5QZVSH4XRNC2.SEARCH&ppt=sp&ppn=sp&ssid=m7sh8etpts0000001644904952090&qH=060f4543710c8110,ACCF5QZVSH4XRNC2,LSTACCF5QZVSH4XRNC2GCDR1S,FLIPKART,https://www.flipkart.com/duracell-rechargeable-aa-2500mah-battery/p/itm63d539526812a
www.amazon.in/dp/B07G7KRQQ5,B07G7KRQQ5,https://www.flipkart.com/duracell-cr-2032-battery/p/itmc842cff72c2a4?pid=ACCFGDJ6JBCJHN88&lid=LSTACCFGDJ6JBCJHN88PC66TV&marketplace=FLIPKART&q=Duracell+-+2032+3V+Lithium+Coin+Battery&store=tyy%2F4mr%2Fw65&srno=s_1_13&otracker=search&otracker1=search&fm=Search&iid=dbd4f679-5a11-42fb-af71-7a9275f7d18d.ACCFGDJ6JBCJHN88.SEARCH&ppt=sp&ppn=sp&ssid=9ognc8vs5s0000001644905033205&qH=8aa4dc97b1bdfab1,ACCFGDJ6JBCJHN88,LSTACCFGDJ6JBCJHN88PC66TV,FLIPKART,https://www.flipkart.com/duracell-cr-2032-battery/p/itmc842cff72c2a4
